customerID,Type,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churned,DaysCustomer,ChurnSeasonality,gender,Partner,Dependents,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,MultipleLines,HasInternet,HasPhone,NotChurned
3801-HMYNL,Month-to-month,False,Mailed check,89.15,89.15,True,31,0.8611467540480452,False,True,True,True,False,False,False,False,True,True,False,True,True,False
0516-QREYC,Month-to-month,True,Mailed check,20.3,459.95,False,730,0.9999630098048061,True,False,False,False,False,False,False,False,False,False,False,False,True,True
9685-WKZGT,Month-to-month,True,Electronic check,74.95,1036.75,True,426,0.5018610596210327,False,False,False,True,False,False,False,False,False,False,True,True,True,False
6022-UGGSO,Month-to-month,True,Electronic check,74.4,2276.95,True,975,-0.4850290196805594,True,False,False,True,False,True,False,False,False,False,False,True,True,False
8084-OIVBS,One year,False,Mailed check,20.0,211.95,False,337,0.8842230238742036,True,False,False,False,False,False,False,False,False,False,False,False,True,True
8896-BQTTI,Month-to-month,True,Mailed check,25.0,25.0,False,31,0.8611467540480452,False,False,False,False,False,False,False,False,False,False,True,False,True,True
3865-QBWSJ,Month-to-month,True,Mailed check,80.45,3162.65,False,1157,0.4944029842076186,False,False,True,True,True,False,False,False,False,False,True,True,True,True
3352-RICWQ,Two year,False,Mailed check,19.75,210.65,False,276,0.03547255575312556,True,True,True,False,False,False,False,False,False,False,False,False,True,True
2160-GPFXD,Two year,True,Credit card (automatic),65.65,3566.7,False,1645,-0.9997202729664083,False,True,True,False,True,True,False,True,False,False,True,True,True,True
2065-MMKGR,One year,True,Credit card (automatic),71.0,2080.1,False,883,-0.8687007560596847,True,False,False,False,False,False,False,False,True,True,True,True,True,True
5857-TYBCJ,Month-to-month,True,Electronic check,89.2,4040.2,False,1340,-0.48878539428899287,False,True,False,True,False,False,True,False,True,False,True,True,True,True
1498-NHTLT,Two year,True,Electronic check,86.75,5186.0,False,1798,0.8842230238742036,False,True,True,False,True,True,True,True,True,True,False,True,True,True
4484-CGXFK,Month-to-month,True,Electronic check,55.3,196.15,True,91,0.005375731557583884,True,False,False,False,False,False,False,False,False,True,False,True,True,False
1402-PTHGN,One year,True,Mailed check,61.5,1087.45,False,549,-0.9998127418269003,True,True,True,False,True,True,False,True,False,False,False,True,True,True
4176-RELJR,Two year,False,Credit card (automatic),25.1,1672.15,False,2041,-0.8511480281049473,False,False,False,False,False,False,False,False,False,False,True,False,True,True
6214-EDAKZ,Month-to-month,False,Electronic check,55.15,1206.05,True,669,0.4906601958631054,True,True,True,False,False,True,False,True,False,False,False,True,True,False
5199-FPUSP,One year,False,Credit card (automatic),34.05,1113.95,False,1006,0.026875550849279808,False,False,True,False,True,False,False,True,False,False,False,True,False,True
6377-KSLXC,Month-to-month,False,Mailed check,19.95,107.05,False,153,-0.8729290708206411,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1796-JANOW,Month-to-month,False,Mailed check,19.95,38.15,False,62,0.4831474640149687,True,False,False,False,False,False,False,False,False,False,False,False,True,True
0238-WHBIQ,Two year,False,Credit card (automatic),89.7,6339.3,False,2191,0.9999630098048061,False,True,True,False,True,True,True,True,True,True,True,True,True,True
8735-NBLWT,Month-to-month,False,Mailed check,20.4,184.1,False,276,0.03547255575312556,False,False,True,False,False,False,False,False,False,False,False,False,True,True
6651-RLGGM,Two year,False,Mailed check,26.3,1688.9,False,2041,-0.8511480281049473,False,True,True,False,False,False,False,False,False,False,True,False,True,True
6127-ISGTU,Month-to-month,True,Electronic check,84.95,1378.25,True,487,-0.4999999999999998,True,True,False,True,False,False,False,False,True,False,True,True,True,False
1614-JBEBI,Month-to-month,True,Mailed check,20.7,137.6,False,245,-0.4774894280028391,True,False,False,False,False,False,False,False,False,False,False,False,True,True
8740-XLHDR,Month-to-month,True,Mailed check,43.25,219.0,True,153,-0.8729290708206411,False,False,False,False,True,True,True,True,False,False,False,True,False,False
1208-DNHLN,One year,True,Credit card (automatic),48.35,1067.15,True,700,0.8654873276017411,False,True,True,False,False,False,False,False,False,False,True,True,True,False
1761-AEZZR,Month-to-month,True,Electronic check,79.55,79.55,True,31,0.8611467540480452,False,False,False,True,False,False,False,False,True,False,False,True,True,False
3923-CSIHK,Month-to-month,True,Electronic check,71.05,3444.85,True,1522,0.4981366284784055,True,True,False,True,False,False,False,False,False,False,False,True,True,False
5696-EXCYS,Two year,False,Credit card (automatic),19.45,369.05,False,518,-0.8708229664552753,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5795-KTGUD,Two year,True,Bank transfer (automatic),110.8,7553.6,False,2071,-0.4812636743715909,True,True,False,True,True,True,True,False,True,True,True,True,True,True
7120-RFMVS,Month-to-month,False,Electronic check,84.5,84.5,True,31,0.8611467540480452,False,False,False,True,False,False,False,False,True,False,True,True,True,False
7924-GJZFI,Month-to-month,True,Electronic check,69.3,1813.1,False,761,0.8654873276017406,True,True,False,True,False,False,False,False,False,False,False,True,True,True
4702-HDRKD,One year,True,Bank transfer (automatic),49.35,3321.35,False,2041,-0.8511480281049473,False,False,False,False,True,False,True,True,True,False,False,True,False,True
8512-WIWYV,One year,False,Credit card (automatic),20.35,707.5,False,975,-0.4850290196805594,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5897-ZYEKH,One year,True,Electronic check,105.6,7112.15,False,2041,-0.8511480281049473,True,True,False,True,True,True,False,False,True,True,True,True,True,True
5456-ITGIC,Two year,True,Credit card (automatic),64.45,4641.1,False,2191,0.9999630098048061,False,True,False,False,True,True,True,True,True,True,False,True,False,True
7317-GGVPB,Two year,True,Credit card (automatic),108.6,7690.9,True,2160,0.8567424725213036,False,True,False,True,False,True,True,True,True,True,True,True,True,False
1406-PUQVY,Month-to-month,True,Electronic check,49.9,49.9,False,31,0.8611467540480452,False,False,True,False,False,True,False,False,False,False,False,True,True,True
1322-AGOQM,Month-to-month,False,Bank transfer (automatic),30.3,1380.1,True,1399,0.48314746401496833,False,False,False,False,False,True,False,False,False,False,False,True,False,False
3677-IYRBF,Month-to-month,True,Electronic check,30.4,78.65,True,61,0.4981366284784055,True,False,False,False,False,False,True,False,False,False,False,True,False,False
5692-FPTAH,Month-to-month,True,Mailed check,45.4,45.4,True,31,0.8611467540480452,True,False,False,False,False,False,False,False,False,False,False,True,True,False
9114-AAFQH,One year,True,Electronic check,65.65,3094.65,False,1461,1.0,True,True,False,False,False,True,True,False,False,True,False,True,True,True
8715-KKTFG,One year,True,Bank transfer (automatic),103.3,6518.35,False,1857,0.8633250245021008,True,True,False,True,False,False,True,True,True,True,True,True,True,True
1550-LOAHA,Month-to-month,False,Bank transfer (automatic),84.15,2585.95,True,975,-0.4850290196805594,True,True,False,True,False,True,False,False,False,True,False,True,True,False
1728-BQDMA,Month-to-month,False,Electronic check,44.45,82.7,False,62,0.4831474640149687,True,False,False,False,False,False,False,False,False,False,False,True,True,True
0268-QKIWO,Month-to-month,False,Electronic check,19.75,58.85,True,91,0.005375731557583884,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0876-WDUUZ,Month-to-month,True,Credit card (automatic),85.4,425.9,True,153,-0.8729290708206411,True,False,False,True,False,False,False,True,False,True,False,True,True,False
5117-ZSMHQ,Two year,False,Bank transfer (automatic),89.9,6342.7,False,2163,0.8822061909330865,True,True,True,False,True,True,True,True,True,True,True,True,True,True
5151-HQRDG,Month-to-month,True,Mailed check,55.05,2030.75,False,1126,0.8676336233547729,False,True,False,False,True,False,False,False,False,False,True,True,True,True
0960-HUWBM,Two year,True,Bank transfer (automatic),104.1,6700.05,False,1979,-0.8708229664552753,False,True,True,True,False,False,True,True,True,True,True,True,True,True
6465-GSRCL,One year,True,Bank transfer (automatic),106.6,7244.7,False,2041,-0.8511480281049473,True,False,True,True,False,True,False,True,True,True,True,True,True,True
0617-FHSGK,Month-to-month,False,Credit card (automatic),75.2,3678.3,True,1492,0.8611467540480452,False,False,True,True,False,False,False,False,False,False,True,True,True,False
0263-FJTQO,Two year,True,Credit card (automatic),70.5,3486.65,False,1523,0.4831474640149687,False,True,True,False,True,False,False,True,True,False,True,True,True,True
7319-ZNRTR,One year,False,Electronic check,19.6,411.15,False,761,0.8654873276017406,False,True,True,False,False,False,False,False,False,False,False,False,True,True
2858-MOFSQ,One year,True,Mailed check,55.85,937.5,True,518,-0.8708229664552753,True,False,True,False,False,False,True,False,False,False,True,True,True,False
7503-EPSZW,Two year,True,Mailed check,24.05,1559.15,False,1949,-0.5148230222752144,True,True,True,False,False,False,False,False,False,False,True,False,True,True
7089-XXAYG,One year,True,Credit card (automatic),38.1,970.4,False,761,0.8654873276017406,False,True,False,False,False,False,True,False,True,False,False,True,False,True
8118-LSUEL,Month-to-month,True,Electronic check,106.4,2483.5,True,699,0.8567424725213036,False,False,False,True,False,True,True,False,True,True,True,True,True,False
8070-AAWZP,Month-to-month,False,Mailed check,34.25,828.2,False,730,0.9999630098048061,False,True,False,False,False,False,True,True,False,False,False,True,False,True
1666-JXLKU,Month-to-month,True,Electronic check,100.05,3810.55,False,1126,0.8676336233547729,True,False,False,True,False,False,True,False,True,True,True,True,True,True
7855-DIWPO,Month-to-month,True,Electronic check,68.65,1493.2,False,641,0.03117434158878077,True,False,False,True,False,False,False,False,False,False,False,True,True,True
5133-POWUA,Month-to-month,True,Mailed check,45.8,45.8,False,31,0.8611467540480452,False,False,False,False,False,False,False,False,False,False,False,True,True,True
5652-MSDEY,Month-to-month,True,Mailed check,75.75,777.3,False,306,0.5240103253675756,True,False,False,True,False,False,False,False,False,False,True,True,True,True
7005-CCBKV,Month-to-month,True,Electronic check,84.4,556.35,True,183,-0.9999791929590823,False,False,False,True,False,True,False,False,False,True,False,True,True,False
1810-BOHSY,One year,True,Credit card (automatic),96.4,4911.05,False,1553,-0.011826390691832589,False,True,False,True,True,True,False,False,False,True,True,True,True,True
1784-BXEFA,Month-to-month,True,Mailed check,20.55,187.35,False,306,0.5240103253675756,True,False,False,False,False,False,False,False,False,False,False,False,True,True
7351-MHQVU,Month-to-month,False,Credit card (automatic),50.95,307.6,False,184,-0.9997202729664083,True,False,False,False,True,True,False,True,False,True,False,True,False,True
9224-VTYID,Two year,True,Mailed check,90.5,4318.35,False,1432,0.8781236129591843,False,True,True,False,True,True,True,True,True,True,True,True,True,True
9500-IWPXQ,One year,True,Electronic check,79.4,4820.55,False,1857,0.8633250245021008,True,True,True,False,True,True,True,True,False,True,True,True,True,True
5762-TJXGK,Two year,True,Bank transfer (automatic),58.75,3038.55,False,1584,-0.518505144391157,True,False,False,False,True,True,True,False,True,True,False,True,False,True
4504-YOULA,Month-to-month,True,Credit card (automatic),59.45,2136.9,False,1067,0.8801730414269227,True,True,True,False,True,True,False,False,False,False,True,True,True,True
5569-IDSEY,One year,True,Bank transfer (automatic),105.7,7472.15,False,2163,0.8822061909330865,False,True,False,True,False,True,True,False,True,True,True,True,True,True
4250-FDVOU,Month-to-month,False,Electronic check,56.25,389.1,True,183,-0.9999791929590823,True,False,False,False,True,True,False,False,False,False,False,True,True,False
7284-ZZLOH,Two year,False,Credit card (automatic),53.3,2296.25,False,1371,0.02257626304154546,False,True,False,False,True,False,True,False,False,False,False,True,True,True
5277-ZLOOR,Month-to-month,True,Electronic check,85.55,187.45,True,61,0.4981366284784055,True,False,False,True,False,False,False,False,True,False,True,True,True,False
2141-RRYGO,Month-to-month,True,Bank transfer (automatic),68.65,261.25,True,122,-0.503719798736334,True,False,False,False,False,True,False,False,True,True,False,True,True,False
1777-JYQPJ,Month-to-month,False,Mailed check,24.3,38.45,False,62,0.4831474640149687,False,False,False,False,False,False,False,False,False,False,False,True,False,True
6376-GAHQE,Month-to-month,False,Electronic check,77.85,299.2,True,123,-0.518505144391157,False,False,False,True,False,False,False,False,True,False,False,True,True,False
3401-URHDA,One year,False,Credit card (automatic),59.9,3043.6,False,1553,-0.011826390691832589,False,False,False,False,True,False,False,True,False,False,True,True,True,True
1599-EAHXY,One year,False,Credit card (automatic),23.95,1506.4,False,1826,0.9999907524084426,False,True,True,False,False,False,False,False,False,False,True,False,True,True
8631-XVRZL,One year,True,Mailed check,20.15,163.7,False,276,0.03547255575312556,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5052-PNLOS,Month-to-month,True,Bank transfer (automatic),105.35,323.25,True,92,-0.011826390691832589,False,False,False,True,False,True,True,False,True,True,True,True,True,False
3853-LYGAM,Month-to-month,True,Bank transfer (automatic),95.65,1640.0,False,518,-0.8708229664552753,False,False,False,True,False,False,True,True,False,True,True,True,True,True
6979-ZNSFF,Month-to-month,True,Electronic check,87.05,762.1,True,245,-0.4774894280028391,True,False,False,True,False,False,False,False,True,False,True,True,True,False
5751-USDBL,Two year,False,Mailed check,81.0,3846.35,False,1401,0.5129783862992282,False,True,True,False,True,False,True,True,True,True,False,True,True,True
5680-LQOGP,Two year,True,Credit card (automatic),82.45,5646.6,False,2071,-0.4812636743715909,True,False,False,False,True,True,True,True,True,True,False,True,True,True
2386-LAHRK,Month-to-month,True,Mailed check,53.5,53.5,True,30,0.8697638720650646,False,False,False,False,False,False,False,False,True,False,False,True,True,False
8189-DUKMV,One year,False,Bank transfer (automatic),20.5,79.05,False,123,-0.518505144391157,True,True,False,False,False,False,False,False,False,False,False,False,True,True
6032-IGALN,Month-to-month,True,Mailed check,25.1,25.1,True,31,0.8611467540480452,True,False,False,False,False,False,False,False,False,False,False,True,False,False
9931-DCEZH,One year,True,Credit card (automatic),54.4,1516.6,False,853,-0.5111313784132026,False,False,True,False,False,True,False,True,False,False,False,True,True,True
1898-JSNDC,One year,True,Credit card (automatic),58.6,2224.5,False,1187,0.0010751512827978048,True,False,False,False,False,True,False,False,True,False,False,True,True,True
0315-LVCRK,Month-to-month,False,Electronic check,84.8,888.75,False,337,0.8842230238742036,False,False,False,True,False,False,True,False,False,True,False,True,True,True
3911-RSNHI,Two year,True,Credit card (automatic),61.4,4310.35,False,2163,0.8822061909330865,True,True,False,False,False,True,True,True,True,True,False,True,False,True
2410-CIYFZ,Month-to-month,False,Mailed check,20.4,42.9,False,62,0.4831474640149687,False,False,True,False,False,False,False,False,False,False,False,False,True,True
4248-HCETZ,Month-to-month,True,Mailed check,79.65,2365.15,True,913,-0.9999976880994382,False,True,False,True,False,True,True,False,False,False,False,True,True,False
5505-OVWQW,One year,False,Mailed check,20.15,353.65,False,518,-0.8708229664552753,True,False,False,False,False,False,False,False,False,False,False,False,True,True
7271-AJDTL,Month-to-month,True,Credit card (automatic),94.45,5073.1,False,1676,-0.8488826652214553,True,True,False,True,False,True,True,False,True,False,True,True,True,True
1867-TJHTS,Month-to-month,True,Bank transfer (automatic),79.8,4526.85,False,1767,0.5240103253675756,True,False,False,True,True,False,False,False,False,False,True,True,True,True
0516-WJVXC,Month-to-month,False,Electronic check,54.2,308.25,True,153,-0.8729290708206411,True,False,False,False,True,False,False,True,False,False,False,True,True,False
9174-FKWZE,Month-to-month,True,Electronic check,19.45,19.45,True,30,0.8697638720650646,True,False,False,False,False,False,False,False,False,False,False,False,True,False
6860-YRJZP,Month-to-month,True,Electronic check,74.05,678.45,False,276,0.03547255575312556,False,False,False,True,False,False,False,False,False,False,True,True,True,True
4429-WYGFR,Month-to-month,False,Bank transfer (automatic),49.15,1237.3,False,792,0.49066019586310594,False,False,False,False,False,False,False,True,False,False,False,True,True,True
2817-LVCPP,Two year,False,Credit card (automatic),19.4,1023.95,False,1523,0.4831474640149687,True,False,False,False,False,False,False,False,False,False,False,False,True,True
5038-ETMLM,Two year,True,Bank transfer (automatic),113.65,8182.75,False,2191,0.9999630098048061,True,True,False,True,True,True,True,True,True,True,True,True,True,True
5056-FIMPT,One year,True,Credit card (automatic),106.0,4532.3,False,1310,-0.8556314858488708,True,False,True,True,True,True,False,True,True,True,False,True,True,True
4521-WFJAI,Two year,True,Bank transfer (automatic),25.95,1444.05,False,1706,-0.4774894280028391,False,False,False,False,False,False,False,False,False,False,True,False,True,True
6569-KTMDU,Month-to-month,False,Mailed check,19.1,19.1,False,31,0.8611467540480452,True,False,False,False,False,False,False,False,False,False,False,False,True,True
8809-RIHDD,Two year,True,Electronic check,103.4,7372.65,True,2191,0.9999630098048061,False,True,True,True,False,True,True,False,True,True,True,True,True,False
8809-XKHMD,Two year,True,Bank transfer (automatic),100.55,7325.1,False,2191,0.9999630098048061,False,True,False,True,True,True,False,True,False,True,True,True,True,True
0396-YCHWO,Month-to-month,True,Electronic check,95.4,3474.2,False,1095,0.9999167727021953,False,True,False,True,False,False,False,False,True,True,True,True,True,True
0867-LDTTC,Month-to-month,False,Bank transfer (automatic),75.15,392.65,False,153,-0.8729290708206411,False,False,False,False,False,False,True,True,True,True,False,True,True,True
4822-NGOCH,Month-to-month,True,Electronic check,84.45,1058.6,True,396,0.8633250245021008,True,False,False,True,False,True,True,False,False,False,True,True,True,False
9391-DXGGG,One year,False,Credit card (automatic),89.15,3990.75,False,1340,-0.48878539428899287,True,False,False,True,False,True,True,False,False,True,False,True,True,True
9844-FELAJ,One year,True,Electronic check,107.9,7475.85,False,2132,0.5203426135057131,True,True,True,True,False,True,True,True,True,True,True,True,True,True
2122-SZZZD,One year,False,Credit card (automatic),19.5,835.5,False,1340,-0.48878539428899287,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5307-DZCVC,Month-to-month,True,Credit card (automatic),85.95,2628.6,True,975,-0.4850290196805594,True,True,False,True,False,False,False,False,True,False,True,True,True,False
3148-AOIQT,Two year,True,Credit card (automatic),24.95,1718.35,False,2102,0.03117434158878077,True,True,False,False,False,False,False,False,False,False,True,False,True,True
8679-JOEVF,Month-to-month,False,Electronic check,59.4,1023.9,True,487,-0.4999999999999998,True,False,False,False,False,False,False,True,True,False,False,True,True,False
8395-ETZKQ,One year,False,Bank transfer (automatic),19.5,1193.55,False,2071,-0.4812636743715909,False,True,True,False,False,False,False,False,False,False,False,False,True,True
6692-YQHXC,Month-to-month,True,Credit card (automatic),69.95,1205.5,False,488,-0.5148230222752144,False,False,False,True,False,False,False,False,False,False,False,True,True,True
3889-VWBID,Two year,False,Bank transfer (automatic),82.85,5776.45,False,2071,-0.4812636743715909,False,True,True,False,True,True,False,True,True,True,False,True,True,True
5222-JCXZT,Month-to-month,False,Mailed check,19.0,78.9,False,123,-0.518505144391157,False,False,False,False,False,False,False,False,False,False,False,False,True,True
9754-CLVZW,Month-to-month,False,Credit card (automatic),38.85,1025.15,False,792,0.49066019586310594,True,True,True,False,True,True,False,True,False,False,False,True,False,True
1432-FPAXX,Month-to-month,True,Electronic check,30.6,856.35,True,883,-0.8687007560596847,True,False,False,False,False,True,False,False,False,False,False,True,False,False
2739-CCZMB,Month-to-month,False,Credit card (automatic),20.35,122.0,False,153,-0.8729290708206411,False,False,True,False,False,False,False,False,False,False,False,False,True,True
7080-TNUWP,One year,True,Bank transfer (automatic),95.0,6602.9,False,2132,0.5203426135057131,False,True,False,True,False,True,True,False,True,False,True,True,True,True
0496-AHOOK,One year,False,Bank transfer (automatic),74.4,1712.9,False,730,0.9999630098048061,False,True,False,False,True,False,False,True,True,True,False,True,True,True
8336-TAVKX,Two year,False,Bank transfer (automatic),78.45,5682.25,False,2191,0.9999630098048061,True,True,False,False,True,True,True,True,False,True,True,True,True,True
2468-SJFLM,Month-to-month,True,Mailed check,74.3,74.3,False,31,0.8611467540480452,False,False,False,True,False,False,False,True,False,False,False,True,True,True
3181-VTHOE,One year,True,Bank transfer (automatic),51.05,3635.15,False,2132,0.5203426135057131,False,True,False,False,False,True,True,True,False,True,False,True,False,True
7168-HDQHG,Month-to-month,False,Bank transfer (automatic),19.2,702.9,False,1095,0.9999167727021953,True,True,True,False,False,False,False,False,False,False,False,False,True,True
4803-AXVYP,Month-to-month,True,Electronic check,99.55,3734.25,True,1156,0.5092820071573356,True,False,False,True,False,False,False,True,True,True,True,True,True,False
3884-HCSWG,Month-to-month,True,Electronic check,70.0,1144.5,True,518,-0.8708229664552753,True,False,False,True,False,False,False,False,False,False,False,True,True,False
4567-AKPIA,One year,True,Bank transfer (automatic),109.1,4454.25,False,1248,-0.8665624788845384,True,True,True,True,False,True,True,True,True,True,True,True,True,True
5077-DXTCG,Month-to-month,True,Electronic check,45.3,45.3,True,30,0.8697638720650646,True,False,False,False,False,False,False,False,False,False,False,True,True,False
1142-WACZW,Month-to-month,False,Bank transfer (automatic),29.85,75.6,True,61,0.4981366284784055,False,False,False,False,False,False,False,True,False,False,False,True,False,False
7901-HXJVA,Month-to-month,False,Electronic check,76.45,1117.55,False,427,0.4869083326684237,False,False,False,True,False,False,True,False,False,False,False,True,True,True
5649-ANRML,Month-to-month,True,Credit card (automatic),95.1,180.25,True,61,0.4981366284784055,False,False,False,True,False,True,True,True,False,True,False,True,True,False
4892-VLANZ,Month-to-month,False,Mailed check,19.8,19.8,True,31,0.8611467540480452,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5924-IFQTT,Month-to-month,True,Electronic check,72.8,930.05,False,396,0.8633250245021008,False,True,True,False,False,True,True,True,True,False,True,True,True,True
7968-QUXNS,Month-to-month,False,Mailed check,18.95,110.15,False,184,-0.9997202729664083,False,False,False,False,False,False,False,False,False,False,False,False,True,True
2919-HBCJO,Month-to-month,True,Bank transfer (automatic),76.65,333.6,True,122,-0.503719798736334,True,False,False,True,False,True,False,False,False,False,False,True,True,False
4236-XPXAV,Month-to-month,True,Mailed check,99.15,465.05,True,153,-0.8729290708206411,True,True,True,True,False,True,False,True,True,True,False,True,True,False
8903-WMRNW,Month-to-month,False,Electronic check,101.75,1669.4,False,457,-0.007525989381746225,True,True,False,True,True,False,True,False,True,True,False,True,True,True
2452-SNHFZ,Month-to-month,False,Credit card (automatic),75.45,3545.1,False,1432,0.8781236129591843,True,False,False,True,True,False,False,False,False,False,False,True,True,True
3629-WEAAM,Month-to-month,False,Mailed check,64.1,504.05,False,245,-0.4774894280028391,True,False,False,False,False,False,True,True,False,True,False,True,True,True
6029-CSMJE,Month-to-month,True,Mailed check,25.65,440.2,False,518,-0.8708229664552753,False,False,False,False,False,False,False,False,False,False,False,True,False,True
7993-NQLJE,Month-to-month,False,Mailed check,75.1,1151.55,False,457,-0.007525989381746225,False,True,True,True,True,False,False,False,False,False,False,True,True,True
9909-DFRJA,One year,True,Bank transfer (automatic),95.85,2475.35,False,792,0.49066019586310594,True,False,False,True,True,False,True,True,False,True,False,True,True,True
9099-FTUHS,Month-to-month,False,Electronic check,54.4,1249.25,False,702,0.8822061909330865,True,False,False,False,True,False,False,False,False,False,True,True,True,True
0581-BXBUB,Month-to-month,False,Electronic check,72.75,317.75,False,123,-0.518505144391157,True,False,False,True,False,True,False,False,False,False,False,True,True,True
4962-CHQPW,One year,False,Mailed check,19.85,535.05,False,883,-0.8687007560596847,False,False,True,False,False,False,False,False,False,False,False,False,True,True
9467-ROOLM,Month-to-month,False,Mailed check,19.05,461.3,False,761,0.8654873276017406,True,False,False,False,False,False,False,False,False,False,False,False,True,True
3030-YZADT,Month-to-month,False,Mailed check,44.95,431.0,True,275,0.018276557681691223,False,False,False,False,False,False,False,False,False,False,False,True,True,False
7410-KTVFV,Month-to-month,True,Mailed check,49.55,878.35,True,549,-0.9998127418269003,False,True,False,False,False,False,True,False,False,False,False,True,True,False
5150-ITWWB,Month-to-month,True,Electronic check,94.85,335.75,False,92,-0.011826390691832589,False,False,False,True,False,False,False,False,True,True,True,True,True,True
2253-KPMNB,Two year,False,Bank transfer (automatic),46.25,3121.4,False,2102,0.03117434158878077,True,True,True,False,True,True,True,True,False,False,False,True,False,True
1345-ZUKID,One year,False,Mailed check,19.35,324.8,False,427,0.4869083326684237,False,False,False,False,False,False,False,False,False,False,False,False,True,True
6429-SHBCB,Month-to-month,False,Mailed check,69.6,1394.55,False,580,-0.8511480281049473,False,False,False,False,False,False,False,False,True,True,True,True,True,True
9281-OFDMF,Month-to-month,False,Electronic check,90.7,3413.25,False,1187,0.0010751512827978048,False,False,False,True,False,True,False,False,False,True,True,True,True,True
2603-HVKCG,Month-to-month,True,Electronic check,101.4,3143.65,False,945,-0.8533976488498015,False,False,False,True,False,True,True,False,True,True,False,True,True,True
1834-WULEG,One year,False,Mailed check,20.25,439.75,False,730,0.9999630098048061,False,True,True,False,False,False,False,False,False,False,False,False,True,True
9097-ZUBYC,Month-to-month,False,Bank transfer (automatic),48.8,664.4,False,427,0.4869083326684237,False,True,False,False,False,False,False,True,False,False,False,True,True,True
5148-ORICT,Two year,True,Mailed check,74.35,4759.55,False,1949,-0.5148230222752144,True,True,False,False,True,True,True,True,False,True,False,True,True,True
4893-GYUJU,One year,True,Mailed check,19.35,1033.0,False,1523,0.4831474640149687,True,False,False,False,False,False,False,False,False,False,False,False,True,True
4578-PHJYZ,One year,True,Electronic check,68.75,3482.85,False,1584,-0.518505144391157,False,True,True,False,False,True,True,True,True,False,False,True,True,True
7272-QDCKA,One year,False,Electronic check,100.2,2688.45,False,853,-0.5111313784132026,False,False,False,True,False,True,False,False,True,True,True,True,True,True
8908-SLFCJ,Two year,True,Credit card (automatic),20.85,435.25,False,641,0.03117434158878077,True,False,False,False,False,False,False,False,False,False,False,False,True,True
8393-DLHGA,Month-to-month,True,Electronic check,95.9,2448.75,True,761,0.8654873276017406,False,False,True,True,False,True,False,False,True,True,False,True,True,False
9766-HGEDE,One year,False,Mailed check,19.35,307.0,False,518,-0.8708229664552753,True,True,False,False,False,False,False,False,False,False,False,False,True,True
6968-MHOMU,One year,True,Credit card (automatic),45.0,2689.35,False,1767,0.5240103253675756,False,True,False,False,False,False,False,False,True,True,False,True,False,True
7395-IGJOS,Month-to-month,False,Bank transfer (automatic),81.5,1329.2,True,518,-0.8708229664552753,False,True,False,True,False,False,False,False,False,True,False,True,True,False
5044-XDPYX,Two year,False,Mailed check,25.5,1281.25,False,1553,-0.011826390691832589,True,True,False,False,False,False,False,False,False,False,True,False,True,True
1814-WFGVS,Two year,False,Mailed check,48.9,3527.0,False,2191,0.9999630098048061,False,True,True,False,True,False,True,True,True,False,False,True,False,True
2834-SPCJV,Month-to-month,False,Electronic check,84.1,4348.65,True,1583,-0.503719798736334,False,True,False,True,True,False,False,False,True,False,False,True,True,False
3721-WKIIL,Two year,True,Mailed check,19.6,561.15,False,822,-0.0032254488771079042,True,False,False,False,False,False,False,False,False,False,False,False,True,True
6734-CKRSM,Month-to-month,False,Mailed check,20.0,63.6,False,92,-0.011826390691832589,True,False,False,False,False,False,False,False,False,False,False,False,True,True
1265-ZFOSD,Two year,True,Mailed check,81.3,5129.3,False,1949,-0.5148230222752144,True,True,False,False,True,True,True,True,False,True,True,True,True,True
6568-POCUI,Two year,True,Credit card (automatic),95.2,4285.8,False,1371,0.02257626304154546,True,True,False,True,False,False,False,True,True,True,False,True,True,True
7890-VYYWG,Month-to-month,True,Mailed check,36.45,93.7,True,91,0.005375731557583884,False,True,False,False,False,False,False,False,True,False,False,True,False,False
5197-LQXXH,Two year,True,Credit card (automatic),83.3,5894.5,False,2163,0.8822061909330865,True,True,False,False,False,True,True,True,True,True,True,True,True,True
9907-SWKKF,Month-to-month,False,Mailed check,25.05,25.05,True,31,0.8611467540480452,True,False,False,False,False,False,False,False,False,False,False,True,False,False
3457-PQBYH,Two year,False,Credit card (automatic),20.3,1160.75,False,1767,0.5240103253675756,True,True,True,False,False,False,False,False,False,False,False,False,True,True
7682-AZNDK,Month-to-month,True,Electronic check,89.85,3091.75,False,1036,0.5166652778119314,False,True,True,True,False,True,True,False,True,False,False,True,True,True
0587-DMGBH,Month-to-month,True,Electronic check,49.85,365.55,True,245,-0.4774894280028391,True,False,False,False,True,False,False,False,False,False,False,True,True,False
5384-ZTTWP,Month-to-month,False,Mailed check,19.8,272.95,False,457,-0.007525989381746225,True,True,True,False,False,False,False,False,False,False,False,False,True,True
