,customerID,Type,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churned,DaysCustomer,ChurnSeasonality,gender,Partner,Dependents,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,MultipleLines,HasInternet,HasPhone,NotChurned
3892,3824-RHKVR,Month-to-month,False,Credit card (automatic),19.7,340.35,False,518,-0.8708229664552753,True,False,False,False,False,False,False,False,False,False,False,False,True,True
3893,5816-SCGFC,Month-to-month,True,Mailed check,51.3,419.35,False,215,-0.8488826652214553,True,False,False,False,False,True,False,False,False,False,False,True,True,True
3894,5989-AXPUC,Two year,False,Mailed check,118.6,7990.05,False,2071,-0.4812636743715909,True,True,False,True,True,True,True,True,True,True,True,True,True,True
3895,4979-HPRFL,Two year,False,Bank transfer (automatic),24.15,1402.25,False,1706,-0.4774894280028391,False,True,True,False,False,False,False,False,False,False,True,False,True,True
3896,8590-OHDIW,One year,False,Mailed check,20.3,749.35,False,1157,0.4944029842076186,True,True,True,False,False,False,False,False,False,False,False,False,True,True
3897,8015-IHCGW,Two year,True,Electronic check,115.5,8425.15,False,2191,0.9999630098048061,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3898,2332-TODQS,One year,False,Credit card (automatic),25.05,1171.5,False,1461,1.0,True,False,False,False,False,False,False,False,False,False,True,False,True,True
3899,9278-VZKCD,Month-to-month,True,Electronic check,109.1,5647.95,False,1584,-0.518505144391157,True,True,False,True,True,True,True,False,True,True,True,True,True,True
3900,8008-OTEZX,One year,False,Mailed check,19.65,708.8,False,1067,0.8801730414269227,True,True,True,False,False,False,False,False,False,False,False,False,True,True
3901,2773-OVBPK,Two year,True,Bank transfer (automatic),111.3,7567.2,False,2041,-0.8511480281049473,False,True,False,True,False,True,True,True,True,True,True,True,True,True
3902,5999-LCXAO,Month-to-month,False,Mailed check,29.9,29.9,False,31,0.8611467540480452,True,False,False,False,True,False,False,False,False,False,False,True,False,True
3903,5206-XZZQI,Month-to-month,True,Mailed check,80.6,4348.1,False,1614,-0.8729290708206411,False,False,False,True,False,True,False,True,False,False,False,True,True,True
3904,4803-LBYPN,Month-to-month,False,Mailed check,20.8,635.9,False,1036,0.5166652778119314,False,True,True,False,False,False,False,False,False,False,False,False,True,True
3905,5759-RCVCB,Month-to-month,False,Credit card (automatic),35.2,108.95,True,92,-0.011826390691832589,True,False,False,False,False,False,False,False,True,False,False,True,False,False
3906,6372-RFVNS,Month-to-month,False,Electronic check,78.8,78.8,True,31,0.8611467540480452,True,True,False,True,False,False,False,False,True,False,False,True,True,False
3907,2139-FQHLM,Month-to-month,False,Mailed check,89.95,1682.4,False,580,-0.8511480281049473,False,False,False,True,False,False,True,True,True,False,False,True,True,True
3908,8261-GWDBQ,Two year,True,Bank transfer (automatic),116.05,6925.9,False,1826,0.9999907524084426,True,True,False,True,True,True,True,True,True,True,True,True,True,True
3909,1093-YSWCA,Two year,False,Credit card (automatic),19.55,223.15,False,337,0.8842230238742036,False,False,False,False,False,False,False,False,False,False,False,False,True,True
3910,8938-UMKPI,Month-to-month,True,Electronic check,106.4,5127.95,True,1430,0.8611467540480447,True,False,False,True,False,True,True,False,True,True,True,True,True,False
3911,0991-BRRFB,Month-to-month,False,Electronic check,49.4,874.8,True,548,-0.9999976880994382,False,False,False,False,True,False,False,False,False,False,False,True,True,False
3912,3882-IYOIJ,Two year,False,Credit card (automatic),115.25,6758.45,False,1826,0.9999907524084426,True,True,True,True,True,True,True,True,True,True,True,True,True,True
3913,8749-TZYEC,Two year,False,Credit card (automatic),24.8,1874.3,False,2191,0.9999630098048061,False,True,False,False,False,False,False,False,False,False,True,False,True,True
3914,1755-FZQEC,One year,False,Mailed check,19.9,791.15,False,1187,0.0010751512827978048,False,False,False,False,False,False,False,False,False,False,False,False,True,True
3915,3115-JPJDD,One year,True,Credit card (automatic),81.25,4639.45,False,1798,0.8842230238742036,True,True,False,True,True,False,True,False,False,False,False,True,True,True
3916,5600-KTXFM,Month-to-month,False,Mailed check,69.95,143.9,False,62,0.4831474640149687,False,True,True,True,False,False,False,False,False,False,False,True,True,True
3917,3871-IKPYH,Month-to-month,False,Electronic check,69.1,69.1,True,30,0.8697638720650646,False,False,False,True,False,False,False,False,False,False,False,True,True,False
3918,6319-IEJWJ,Month-to-month,True,Electronic check,90.2,1776.55,True,609,-0.4962709536721087,False,True,True,True,False,False,False,False,True,True,False,True,True,False
3919,9025-AOMKI,Month-to-month,True,Bank transfer (automatic),93.55,536.4,True,184,-0.9997202729664083,True,False,False,True,False,False,False,False,True,True,True,True,True,False
3920,6339-TBELP,Two year,True,Credit card (automatic),86.4,6172.0,False,2163,0.8822061909330865,False,False,False,True,False,False,True,True,False,False,True,True,True,True
3921,7964-YESJC,Month-to-month,False,Mailed check,66.3,1559.45,False,730,0.9999630098048061,True,True,False,False,True,True,True,False,False,False,True,True,True,True
3922,6173-GOLSU,Month-to-month,True,Credit card (automatic),94.65,6079.0,False,2041,-0.8511480281049473,False,True,False,True,False,False,False,False,True,True,True,True,True,True
3923,5275-SQEIZ,Month-to-month,True,Mailed check,80.85,80.85,True,31,0.8611467540480452,False,False,False,True,False,False,False,False,False,True,False,True,True,False
3924,7716-YTYHG,One year,True,Mailed check,82.05,4029.95,True,1461,1.0,True,True,True,True,False,False,False,False,False,True,True,True,True,False
3925,9938-ZREHM,One year,False,Mailed check,72.1,2658.4,False,1126,0.8676336233547729,True,True,False,False,False,True,False,True,False,True,True,True,True,True
3926,7950-XWOVN,Month-to-month,False,Mailed check,34.7,383.55,False,337,0.8842230238742036,False,False,False,False,False,True,True,False,False,False,False,True,False,True
3927,4390-KYULV,Month-to-month,True,Credit card (automatic),20.55,51.15,True,92,-0.011826390691832589,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3928,4647-MUZON,Month-to-month,True,Credit card (automatic),95.95,1745.5,False,549,-0.9998127418269003,True,True,False,True,False,False,True,False,True,True,False,True,True,True
3929,9702-AIUJO,One year,True,Bank transfer (automatic),44.8,2230.85,False,1523,0.4831474640149687,False,True,True,False,False,False,False,False,False,False,False,True,True,True
3930,8849-PRIQJ,One year,True,Electronic check,109.4,7281.6,False,2041,-0.8511480281049473,True,True,True,True,True,False,True,True,True,True,True,True,True,True
3931,8851-RAGOV,Month-to-month,True,Mailed check,71.05,1837.7,False,761,0.8654873276017406,True,True,False,False,True,True,False,True,False,True,False,True,True,True
3932,1304-NECVQ,Month-to-month,True,Electronic check,78.55,149.55,True,61,0.4981366284784055,True,False,False,True,False,False,True,False,False,False,True,True,True,False
3933,5396-IZEPB,Month-to-month,False,Credit card (automatic),19.7,180.7,False,276,0.03547255575312556,False,False,False,False,False,False,False,False,False,False,False,False,True,True
3934,1729-VLAZJ,One year,False,Mailed check,40.25,411.45,False,306,0.5240103253675756,True,False,True,False,True,True,False,True,False,False,False,True,False,True
3935,8285-ABVLB,Two year,False,Credit card (automatic),19.85,1328.35,False,2132,0.5203426135057131,True,True,False,False,False,False,False,False,False,False,False,False,True,True
3936,0701-TJSEF,Month-to-month,True,Bank transfer (automatic),68.25,576.95,False,276,0.03547255575312556,False,False,False,False,True,False,True,True,False,True,False,True,True,True
3937,5712-VBOXD,Month-to-month,True,Credit card (automatic),20.15,68.45,False,123,-0.518505144391157,True,False,False,False,False,False,False,False,False,False,False,False,True,True
3938,6629-LADHQ,Month-to-month,False,Mailed check,50.95,123.05,False,62,0.4831474640149687,True,False,False,False,True,False,False,False,False,False,False,True,True,True
3939,8945-GRKHX,Month-to-month,False,Electronic check,78.65,78.65,True,30,0.8697638720650646,True,False,True,True,False,False,False,False,False,True,False,True,True,False
3940,1559-DTODC,Month-to-month,True,Bank transfer (automatic),25.15,468.35,False,580,-0.8511480281049473,False,False,False,False,False,False,False,False,False,False,False,True,False,True
3941,4797-MIWUM,Month-to-month,True,Bank transfer (automatic),20.25,174.7,False,215,-0.8488826652214553,False,True,True,False,False,False,False,False,False,False,False,False,True,True
3942,6959-UWKHF,Month-to-month,True,Electronic check,42.9,42.9,True,31,0.8611467540480452,False,False,False,False,False,False,False,False,False,False,False,True,True,False
3943,8720-RQSBJ,Month-to-month,False,Electronic check,44.0,44.0,False,31,0.8611467540480452,False,False,False,False,False,False,False,False,False,False,False,True,True,True
3944,4537-CIBHB,One year,False,Mailed check,20.25,172.35,False,276,0.03547255575312556,True,True,True,False,False,False,False,False,False,False,False,False,True,True
3945,3815-SLMEF,Month-to-month,False,Mailed check,34.25,139.35,True,91,0.005375731557583884,True,False,False,False,True,False,False,True,False,False,False,True,False,False
3946,5154-VEKBL,Month-to-month,False,Mailed check,58.5,539.85,True,273,-0.016126573270657762,True,False,False,False,True,False,True,True,True,True,False,True,False,False
3947,4324-AHJKS,Month-to-month,False,Credit card (automatic),55.8,300.4,False,153,-0.8729290708206411,True,False,False,False,True,False,True,False,False,False,False,True,True,True
3948,4355-CVPVS,One year,False,Bank transfer (automatic),88.9,4968.0,False,1706,-0.4774894280028391,True,True,True,True,False,False,False,False,True,True,False,True,True,True
3949,4495-LHSSK,Month-to-month,False,Mailed check,57.65,992.7,False,549,-0.9998127418269003,True,False,True,False,True,False,False,False,False,False,True,True,True,True
3950,5655-JSMZM,Month-to-month,True,Electronic check,96.2,4718.25,True,1492,0.8611467540480452,False,False,False,True,False,False,False,False,True,True,True,True,True,False
3951,5915-ANOEI,Two year,False,Mailed check,79.15,5536.5,False,2132,0.5203426135057131,False,True,False,False,True,True,True,True,True,False,True,True,True,True
3952,9861-PDSZP,Two year,True,Credit card (automatic),108.05,7806.6,False,2191,0.9999630098048061,True,False,False,True,False,True,True,True,True,True,True,True,True,True
3953,4505-EXZHB,Month-to-month,False,Electronic check,74.4,434.1,True,183,-0.9999791929590823,True,False,False,True,False,False,True,False,False,False,False,True,True,False
3954,7225-CBZPL,Month-to-month,True,Electronic check,94.8,1563.9,False,518,-0.8708229664552753,False,True,False,True,False,False,False,False,True,True,True,True,True,True
3955,6704-UTUKK,Month-to-month,True,Electronic check,45.9,1332.4,False,883,-0.8687007560596847,False,True,False,False,False,False,False,False,True,True,False,True,False,True
3956,4587-VVTOX,Month-to-month,True,Electronic check,105.3,545.2,True,184,-0.9997202729664083,True,True,False,True,False,True,True,False,True,True,True,True,True,False
3957,2019-HDCZY,Two year,False,Electronic check,102.6,6296.75,False,1918,-0.007525989381746225,False,True,False,True,False,False,True,False,True,True,True,True,True,True
3958,4652-NNHNY,Month-to-month,True,Bank transfer (automatic),73.85,1284.2,True,487,-0.4999999999999998,False,True,False,True,False,False,False,False,False,False,True,True,True,False
3959,8788-DOXSU,One year,True,Bank transfer (automatic),61.35,3645.5,False,1798,0.8842230238742036,False,False,False,False,False,False,True,False,False,True,False,True,True,True
3960,7404-JLKQG,Month-to-month,False,Electronic check,57.55,161.45,False,92,-0.011826390691832589,True,False,False,False,False,False,True,False,True,False,False,True,True,True
3961,7421-ZLUPA,Month-to-month,True,Mailed check,29.25,226.95,False,245,-0.4774894280028391,True,False,False,False,False,True,False,False,False,False,False,True,False,True
3962,8972-HJWNV,Month-to-month,True,Electronic check,84.55,646.85,True,214,-0.8578494977869301,True,True,False,True,False,False,False,False,False,True,True,True,True,False
3963,3274-NSDWE,Two year,False,Credit card (automatic),19.6,1441.65,False,2071,-0.4812636743715909,True,False,False,False,False,False,False,False,False,False,False,False,True,True
3964,2632-IVXVF,Two year,False,Credit card (automatic),111.75,7511.3,False,2071,-0.4812636743715909,True,True,True,True,True,False,True,True,True,True,True,True,True,True
3965,3692-JHONH,One year,True,Electronic check,106.5,5621.85,False,1584,-0.518505144391157,True,True,False,True,False,True,True,False,True,True,True,True,True,True
3966,8915-NNTRC,Two year,True,Credit card (automatic),107.7,7919.8,False,2191,0.9999630098048061,False,True,True,True,True,True,False,True,True,True,True,True,True,True
3967,5914-GXMDA,One year,False,Mailed check,19.3,593.2,False,975,-0.4850290196805594,True,True,False,False,False,False,False,False,False,False,False,False,True,True
3968,7463-IFMQU,Two year,False,Bank transfer (automatic),20.05,1423.65,False,2191,0.9999630098048061,True,True,False,False,False,False,False,False,False,False,False,False,True,True
3969,2920-RNCEZ,Month-to-month,True,Credit card (automatic),69.95,69.95,False,31,0.8611467540480452,False,True,True,True,False,False,False,False,False,False,False,True,True,True
3970,2541-YGPKE,One year,False,Credit card (automatic),63.7,2763.35,False,1279,-0.9999422030204416,False,True,True,False,True,False,False,True,False,True,False,True,True,True
3971,8515-OCTJS,Two year,False,Credit card (automatic),24.75,692.1,True,761,0.8654873276017406,True,False,False,False,False,False,False,False,False,False,True,False,True,False
3972,5382-TEMLV,Month-to-month,True,Bank transfer (automatic),50.9,2298.55,False,1371,0.02257626304154546,False,False,False,False,True,False,False,False,False,False,False,True,True,True
3973,3441-CGZJH,One year,True,Credit card (automatic),60.4,2640.55,False,1310,-0.8556314858488708,True,True,True,False,True,False,True,True,True,True,False,True,False,True
3974,9592-ERDKV,One year,False,Mailed check,79.25,2911.8,False,1126,0.8676336233547729,False,True,False,False,True,False,True,False,True,True,True,True,True,True
3975,2860-RANUS,Month-to-month,True,Credit card (automatic),85.8,1727.5,True,610,-0.4812636743715909,True,False,False,True,False,False,False,False,False,True,True,True,True,False
3976,5261-QSHQM,Month-to-month,True,Electronic check,24.45,86.6,True,122,-0.503719798736334,True,False,False,False,False,False,False,False,False,False,False,True,False,False
3977,4778-IZARL,Two year,True,Credit card (automatic),110.1,6705.7,False,1918,-0.007525989381746225,False,True,False,True,True,True,True,True,True,True,False,True,True,True
3978,0432-CAJZV,Month-to-month,False,Mailed check,90.7,237.65,False,92,-0.011826390691832589,False,False,False,True,False,False,False,False,True,True,False,True,True,True
3979,7008-LZVOZ,Two year,True,Credit card (automatic),25.3,1672.35,False,2010,-0.9998127418269003,False,True,True,False,False,False,False,False,False,False,True,False,True,True
3980,8868-WOZGU,Month-to-month,True,Electronic check,105.7,2979.5,True,852,-0.49627095367210855,False,False,False,True,False,True,True,False,True,True,True,True,True,False
3981,1200-TUZHR,Month-to-month,False,Electronic check,85.2,695.75,False,245,-0.4774894280028391,True,False,False,True,False,False,False,False,False,True,True,True,True,True
3982,9365-CSLBQ,Two year,False,Mailed check,24.35,1654.6,False,2163,0.8822061909330865,False,False,True,False,False,False,False,False,False,False,True,False,True,True
3983,1334-FJSVR,Month-to-month,True,Electronic check,24.25,24.25,True,31,0.8611467540480452,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3984,5884-FBCTL,Two year,False,Bank transfer (automatic),25.1,1857.85,False,2191,0.9999630098048061,True,True,True,False,False,False,False,False,False,False,True,False,True,True
3985,7130-CTCUS,Month-to-month,True,Bank transfer (automatic),54.55,825.1,False,488,-0.5148230222752144,False,True,False,False,True,True,False,False,False,False,False,True,True,True
3986,6242-FEGFD,Two year,False,Mailed check,96.6,6424.25,False,2010,-0.9998127418269003,False,True,False,True,True,True,True,True,False,False,True,True,True,True
3987,7625-XCQRH,Month-to-month,True,Electronic check,76.5,837.95,True,334,0.8589525565270845,True,False,False,True,False,False,False,False,False,False,True,True,True,False
3988,6194-HBGQN,One year,True,Credit card (automatic),81.15,4126.2,False,1553,-0.011826390691832589,False,False,False,False,True,True,True,True,True,False,True,True,True,True
3989,7634-WSWDB,Month-to-month,True,Electronic check,38.5,330.8,False,245,-0.4774894280028391,True,False,True,False,True,False,False,False,False,True,False,True,False,True
3990,6986-IXNDM,Month-to-month,True,Electronic check,92.9,1337.45,False,427,0.48690833266842365,False,False,False,True,False,False,False,False,True,True,False,True,True,True
3991,1731-TVIUK,Month-to-month,True,Electronic check,93.5,362.2,True,123,-0.518505144391157,True,False,False,True,False,True,False,True,False,True,True,True,True,False
3992,2987-BJXIK,Two year,False,Mailed check,84.7,5991.05,False,2132,0.5203426135057131,True,False,False,False,True,True,True,False,True,True,True,True,True,True
3993,9769-TSBZE,Two year,False,Electronic check,66.0,4891.5,False,2132,0.5203426135057131,True,False,True,False,True,True,False,True,False,False,True,True,True,True
3994,0406-BPDVR,One year,True,Credit card (automatic),101.5,5373.1,True,1644,-0.9999791929590823,True,True,False,True,False,True,False,False,True,True,True,True,True,False
3995,0618-XWMSS,Month-to-month,True,Bank transfer (automatic),74.9,2068.55,True,852,-0.49627095367210855,False,False,True,True,True,False,False,False,False,False,False,True,True,False
3996,1395-WSWXR,Two year,False,Mailed check,20.75,487.05,False,730,0.9999630098048061,False,False,False,False,False,False,False,False,False,False,False,False,True,True
3997,6023-GSSXW,Two year,True,Credit card (automatic),61.45,4131.2,False,2102,0.03117434158878077,True,True,False,False,False,True,False,False,False,True,False,True,True,True
3998,6752-APNJL,Month-to-month,False,Mailed check,54.5,2301.15,False,1279,-0.9999422030204416,False,True,True,False,True,True,False,False,False,False,False,True,True,True
3999,5276-KQWHG,Month-to-month,True,Electronic check,69.6,131.65,True,61,0.4981366284784055,True,False,False,True,False,False,False,False,False,False,False,True,True,False
4000,0420-HLGXF,Month-to-month,True,Electronic check,99.75,4036.0,False,1187,0.0010751512827978048,True,False,False,True,False,False,True,False,True,True,True,True,True,True
4001,7446-KQISO,Two year,True,Bank transfer (automatic),109.75,4900.65,False,1371,0.02257626304154546,False,True,True,True,False,True,True,True,True,True,True,True,True,True
4002,9823-EALYC,Two year,True,Bank transfer (automatic),80.85,5727.45,False,2191,0.9999630098048061,False,True,True,False,True,True,True,True,True,False,True,True,True,True
4003,0582-AVCLN,Two year,False,Mailed check,20.3,743.05,False,1157,0.4944029842076186,True,False,False,False,False,False,False,False,False,False,False,False,True,True
4004,5803-NQJZO,Two year,True,Bank transfer (automatic),67.8,4804.65,False,2191,0.9999630098048061,False,True,False,False,True,True,True,True,False,False,True,True,True,True
4005,2565-JSLRY,Month-to-month,True,Mailed check,24.05,24.05,True,31,0.8611467540480452,False,False,False,False,False,False,False,False,False,False,True,False,True,False
4006,2607-DHDAK,Two year,True,Credit card (automatic),19.8,1414.65,False,2191,0.9999630098048061,False,True,True,False,False,False,False,False,False,False,False,False,True,True
4007,1073-XXCZD,Two year,False,Bank transfer (automatic),25.7,1443.65,False,1676,-0.8488826652214553,False,True,False,False,False,False,False,False,False,False,True,False,True,True
4008,0743-HRVFF,One year,True,Electronic check,56.15,2898.95,False,1553,-0.011826390691832589,True,True,True,False,False,False,True,True,True,True,False,True,False,True
4009,4006-HKYHO,Two year,True,Bank transfer (automatic),86.7,5309.5,False,1918,-0.007525989381746225,False,False,False,False,True,True,True,True,True,True,False,True,True,True
4010,3727-JEZTU,Month-to-month,False,Mailed check,20.4,20.4,False,31,0.8611467540480452,True,False,False,False,False,False,False,False,False,False,False,False,True,True
4011,8143-ETQTI,Two year,True,Mailed check,19.65,451.55,False,702,0.8822061909330865,True,True,True,False,False,False,False,False,False,False,False,False,True,True
4012,6689-KXGBO,Month-to-month,False,Electronic check,50.55,50.55,True,30,0.8697638720650646,True,False,False,False,False,True,False,False,False,False,False,True,True,False
4013,9667-TKTVZ,Month-to-month,True,Mailed check,54.35,117.05,False,62,0.4831474640149687,True,False,False,False,False,False,False,True,False,False,True,True,True,True
4014,3657-COGMW,Month-to-month,False,Credit card (automatic),108.1,5839.3,False,1584,-0.518505144391157,True,False,False,True,True,True,True,False,True,True,True,True,True,True
4015,8570-KLJYJ,One year,False,Mailed check,54.45,1893.5,False,1095,0.9999167727021953,True,False,False,False,True,False,False,False,False,False,True,True,True,True
4016,7754-IXRMC,Month-to-month,False,Mailed check,45.35,45.35,False,31,0.8611467540480452,True,False,False,False,False,False,False,False,False,False,False,True,True,True
4017,9473-CBZOP,One year,False,Mailed check,59.0,1654.45,False,853,-0.5111313784132026,True,False,False,False,True,False,True,False,False,False,True,True,True,True
4018,2969-WGHQO,One year,False,Electronic check,69.45,477.05,False,215,-0.8488826652214553,True,True,True,False,True,True,True,False,True,False,False,True,True,True
4019,6615-NGGZJ,Month-to-month,True,Electronic check,100.55,1415.55,True,426,0.5018610596210327,False,False,False,True,False,True,False,False,True,True,True,True,True,False
4020,4334-HOWRP,Two year,True,Credit card (automatic),64.95,4546.0,False,2191,0.9999630098048061,False,True,False,False,True,True,True,True,True,True,False,True,False,True
4021,4255-DDUOU,Month-to-month,True,Mailed check,20.5,20.5,True,30,0.8697638720650646,True,True,True,False,False,False,False,False,False,False,False,False,True,False
4022,5863-OOKCL,Month-to-month,False,Mailed check,18.85,163.2,False,306,0.5240103253675756,True,False,False,False,False,False,False,False,False,False,False,False,True,True
4023,1686-STUHN,One year,False,Bank transfer (automatic),19.8,849.9,False,1279,-0.9999422030204416,False,False,False,False,False,False,False,False,False,False,False,False,True,True
4024,1329-VHWNP,Month-to-month,False,Bank transfer (automatic),25.05,189.95,False,215,-0.8488826652214553,True,False,False,False,False,False,False,False,False,False,False,True,False,True
4025,2984-MIIZL,Month-to-month,True,Bank transfer (automatic),74.8,321.9,True,123,-0.518505144391157,False,False,False,True,False,False,True,False,False,False,False,True,True,False
4026,0266-GMEAO,Two year,True,Credit card (automatic),114.3,8058.55,False,2191,0.9999630098048061,False,True,True,True,True,True,True,True,True,True,True,True,True,True
4027,5590-YRFJT,Month-to-month,True,Electronic check,24.45,482.8,True,610,-0.4812636743715909,True,True,False,False,False,False,False,False,False,False,False,True,False,False
4028,5574-NXZIU,Two year,False,Credit card (automatic),109.2,7049.75,False,1918,-0.007525989381746225,False,False,False,True,True,True,True,True,True,True,False,True,True,True
4029,0019-GFNTW,Two year,False,Bank transfer (automatic),45.05,2560.1,False,1706,-0.4774894280028391,True,False,False,False,True,True,True,True,False,False,False,True,False,True
4030,4256-ZWTZI,Month-to-month,True,Mailed check,51.0,286.8,False,153,-0.8729290708206411,True,False,True,False,False,False,False,True,False,False,False,True,True,True
4031,8309-PPCED,Two year,True,Bank transfer (automatic),110.45,7982.5,False,2191,0.9999630098048061,True,True,False,True,False,True,True,True,True,True,True,True,True,True
4032,4098-NAUKP,Month-to-month,True,Electronic check,84.65,5683.6,False,2071,-0.4812636743715909,False,True,True,True,False,True,True,False,False,False,True,True,True,True
4033,5196-WPYOW,One year,False,Mailed check,60.05,3994.05,False,2041,-0.8511480281049473,False,True,True,False,True,True,False,True,False,False,False,True,True,True
4034,4608-LCIMN,Month-to-month,False,Bank transfer (automatic),44.65,369.15,False,245,-0.4774894280028391,False,True,True,False,False,False,False,False,False,False,False,True,True,True
4035,1485-YDHMM,Month-to-month,True,Bank transfer (automatic),93.25,4631.7,False,1584,-0.518505144391157,False,True,True,True,False,True,False,True,False,True,True,True,True,True
4036,4054-CUMIA,Month-to-month,True,Mailed check,20.25,401.95,False,549,-0.9998127418269003,True,True,True,False,False,False,False,False,False,False,False,False,True,True
4037,0603-TPMIB,Two year,False,Mailed check,25.45,1534.05,False,1798,0.8842230238742036,True,True,True,False,False,False,False,False,False,False,True,False,True,True
4038,2525-GVKQU,Two year,False,Mailed check,20.6,1093.0,False,1826,0.9999907524084426,True,False,False,False,False,False,False,False,False,False,False,False,True,True
4039,8161-QYMTT,Month-to-month,True,Electronic check,94.1,701.3,False,215,-0.8488826652214553,False,False,False,True,False,False,False,False,True,True,True,True,True,True
4040,9581-GVBXT,One year,False,Mailed check,34.8,1980.3,False,1798,0.8842230238742036,False,True,True,False,True,False,True,False,False,False,False,True,False,True
4041,5862-BRIXZ,Two year,True,Bank transfer (automatic),60.75,2893.4,False,1401,0.5129783862992282,False,False,False,False,True,False,True,True,True,True,False,True,False,True
4042,5404-GGUKR,Month-to-month,True,Electronic check,51.35,262.3,False,153,-0.8729290708206411,False,False,False,False,False,True,False,False,False,False,False,True,True,True
4043,3308-JSGML,Two year,True,Credit card (automatic),64.05,3886.85,False,1798,0.8842230238742036,False,True,False,False,True,False,True,True,True,True,False,True,False,True
4044,2126-GSEGL,Two year,True,Bank transfer (automatic),84.8,5917.55,False,2132,0.5203426135057131,True,True,False,False,False,True,True,True,True,True,True,True,True,True
4045,3677-TNKIO,Month-to-month,True,Credit card (automatic),71.0,914.0,True,426,0.5018610596210327,True,False,False,True,False,False,False,False,False,False,False,True,True,False
4046,0440-QEXBZ,Month-to-month,True,Mailed check,50.15,2139.1,False,1340,-0.48878539428899287,True,False,False,False,False,False,False,False,False,False,True,True,True,True
4047,2434-EEVDB,Two year,True,Credit card (automatic),94.6,5948.7,False,1949,-0.5148230222752144,True,True,False,True,True,False,True,False,True,False,True,True,True,True
4048,6762-QVYJO,Two year,False,Mailed check,59.75,3624.35,False,1767,0.5240103253675756,True,True,True,False,True,False,True,True,True,True,False,True,False,True
4049,6199-IWKGC,One year,False,Electronic check,100.25,4753.85,False,1401,0.5129783862992282,True,True,False,True,False,False,False,True,True,True,True,True,True,True
4050,2675-DHUTR,Month-to-month,True,Electronic check,98.9,5780.7,False,1767,0.5240103253675756,False,True,False,True,False,True,False,False,True,True,True,True,True,True
4051,8152-VETUR,Two year,True,Credit card (automatic),97.7,6869.7,False,2191,0.9999630098048061,True,True,False,True,False,True,False,False,True,True,True,True,True,True
4052,9667-EQRXU,Month-to-month,True,Electronic check,40.3,1172.95,True,913,-0.9999976880994382,True,False,False,False,False,False,True,False,True,False,False,True,False,False
4053,7446-YPODE,Month-to-month,False,Bank transfer (automatic),60.25,662.95,False,337,0.8842230238742036,False,False,False,False,True,True,False,False,False,False,True,True,True,True
4054,9522-BNTHX,Month-to-month,True,Electronic check,56.25,1765.95,False,1036,0.5166652778119314,True,False,False,False,False,True,True,False,True,True,False,True,False,True
4055,4676-WLUHT,Two year,False,Bank transfer (automatic),46.2,2431.95,False,1645,-0.9997202729664083,False,False,False,False,True,True,False,False,False,True,False,True,False,True
4056,3329-WDIOK,Month-to-month,True,Electronic check,50.6,155.35,True,92,-0.011826390691832589,True,False,False,False,False,True,False,False,True,True,False,True,False,False
4057,7980-MHFLQ,Two year,False,Mailed check,24.9,1859.2,False,2191,0.9999630098048061,True,True,True,False,False,False,False,False,False,False,True,False,True,True
4058,2873-ZLIWT,Month-to-month,True,Electronic check,84.85,3303.05,True,1217,-0.4925327287220541,True,True,True,True,False,False,True,True,False,False,True,True,True,False
4059,3415-TAILE,Month-to-month,False,Mailed check,65.7,134.35,True,61,0.4981366284784055,True,True,True,False,False,False,False,False,True,True,False,True,True,False
4060,0757-WCUUZ,Two year,False,Credit card (automatic),63.35,3409.1,False,1645,-0.9997202729664083,False,True,True,False,False,False,True,False,False,True,True,True,True,True
4061,1629-DQQVB,Month-to-month,False,Bank transfer (automatic),50.1,709.5,False,427,0.48690833266842365,True,False,False,False,True,False,False,False,False,False,False,True,True,True
4062,1915-IOFGU,Month-to-month,False,Electronic check,70.5,70.5,True,30,0.8697638720650646,True,False,False,True,False,False,False,False,False,False,False,True,True,False
4063,3045-XETSH,Month-to-month,True,Electronic check,94.85,953.45,True,306,0.5240103253675756,True,False,False,True,False,True,True,False,False,True,True,True,True,False
4064,0374-AACSZ,Month-to-month,False,Electronic check,50.15,50.15,False,31,0.8611467540480452,True,False,False,False,True,False,False,False,False,False,False,True,True,True
4065,7239-HZZCX,Month-to-month,False,Mailed check,19.75,19.75,True,30,0.8697638720650646,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4066,4872-VXRIL,One year,True,Bank transfer (automatic),64.65,3665.55,False,1706,-0.4774894280028391,False,False,False,False,True,True,False,True,False,False,True,True,True,True
4067,9140-CZQZZ,Two year,True,Bank transfer (automatic),79.6,5515.8,False,2071,-0.4812636743715909,True,True,False,False,True,True,False,True,True,True,False,True,True,True
4068,3423-HHXAO,One year,True,Mailed check,19.5,272.0,False,427,0.48690833266842365,True,True,True,False,False,False,False,False,False,False,False,False,True,True
4069,9938-TKDGL,Two year,True,Electronic check,99.55,6668.0,False,2071,-0.4812636743715909,False,True,True,True,True,False,False,True,True,True,False,True,True,True
